dt,AverageTemperature,City,Latitude,Longitude
1993-07-01,23.667,Rio De Janeiro,23.31S,42.82W
1993-08-01,21.968,Rio De Janeiro,23.31S,42.82W
1993-09-01,22.036,Rio De Janeiro,23.31S,42.82W
1993-10-01,23.542,Rio De Janeiro,23.31S,42.82W
1993-11-01,24.992,Rio De Janeiro,23.31S,42.82W
1993-12-01,24.982,Rio De Janeiro,23.31S,42.82W
1994-01-01,25.359,Rio De Janeiro,23.31S,42.82W
1994-02-01,28.561,Rio De Janeiro,23.31S,42.82W
1994-03-01,26.198,Rio De Janeiro,23.31S,42.82W
1994-04-01,25.419,Rio De Janeiro,23.31S,42.82W
1994-05-01,25.663,Rio De Janeiro,23.31S,42.82W
1994-06-01,23.533,Rio De Janeiro,23.31S,42.82W
1994-07-01,23.723,Rio De Janeiro,23.31S,42.82W
1994-08-01,22.138,Rio De Janeiro,23.31S,42.82W
1994-09-01,22.498,Rio De Janeiro,23.31S,42.82W
1994-10-01,23.251,Rio De Janeiro,23.31S,42.82W
1994-11-01,24.223,Rio De Janeiro,23.31S,42.82W
1994-12-01,26.007,Rio De Janeiro,23.31S,42.82W
1995-01-01,27.399,Rio De Janeiro,23.31S,42.82W
1995-02-01,27.116,Rio De Janeiro,23.31S,42.82W
1995-03-01,26.782,Rio De Janeiro,23.31S,42.82W
1995-04-01,25.432,Rio De Janeiro,23.31S,42.82W
1995-05-01,24.458,Rio De Janeiro,23.31S,42.82W
1995-06-01,23.909,Rio De Janeiro,23.31S,42.82W
1995-07-01,24.883,Rio De Janeiro,23.31S,42.82W
1995-08-01,24.489,Rio De Janeiro,23.31S,42.82W
1995-09-01,22.696,Rio De Janeiro,23.31S,42.82W
1995-10-01,21.863,Rio De Janeiro,23.31S,42.82W
1995-11-01,23.549,Rio De Janeiro,23.31S,42.82W
1995-12-01,24.665,Rio De Janeiro,23.31S,42.82W
1996-01-01,27.246,Rio De Janeiro,23.31S,42.82W
1996-02-01,27.7,Rio De Janeiro,23.31S,42.82W
1996-03-01,27.007,Rio De Janeiro,23.31S,42.82W
1996-04-01,25.874,Rio De Janeiro,23.31S,42.82W
1996-05-01,23.783,Rio De Janeiro,23.31S,42.82W
1996-06-01,23.359,Rio De Janeiro,23.31S,42.82W
1996-07-01,21.802,Rio De Janeiro,23.31S,42.82W
1996-08-01,22.048,Rio De Janeiro,23.31S,42.82W
1996-09-01,21.619,Rio De Janeiro,23.31S,42.82W
1996-10-01,22.344,Rio De Janeiro,23.31S,42.82W
1996-11-01,23.103,Rio De Janeiro,23.31S,42.82W
1996-12-01,25.473,Rio De Janeiro,23.31S,42.82W
1997-01-01,25.909,Rio De Janeiro,23.31S,42.82W
1997-02-01,27.305,Rio De Janeiro,23.31S,42.82W
1997-03-01,25.7,Rio De Janeiro,23.31S,42.82W
1997-04-01,25.17,Rio De Janeiro,23.31S,42.82W
1997-05-01,24.052,Rio De Janeiro,23.31S,42.82W
1997-06-01,23.746,Rio De Janeiro,23.31S,42.82W
1997-07-01,23.967,Rio De Janeiro,23.31S,42.82W
1997-08-01,23.104,Rio De Janeiro,23.31S,42.82W
1997-09-01,23.147,Rio De Janeiro,23.31S,42.82W
1997-10-01,23.048,Rio De Janeiro,23.31S,42.82W
1997-11-01,24.887,Rio De Janeiro,23.31S,42.82W
1997-12-01,26.526,Rio De Janeiro,23.31S,42.82W
1998-01-01,27.462,Rio De Janeiro,23.31S,42.82W
1998-02-01,27.835,Rio De Janeiro,23.31S,42.82W
1998-03-01,27.615,Rio De Janeiro,23.31S,42.82W
1998-04-01,26.483,Rio De Janeiro,23.31S,42.82W
1998-05-01,24.472,Rio De Janeiro,23.31S,42.82W
1998-06-01,22.883,Rio De Janeiro,23.31S,42.82W
1998-07-01,23.372,Rio De Janeiro,23.31S,42.82W
1998-08-01,24.23,Rio De Janeiro,23.31S,42.82W
1998-09-01,23.138,Rio De Janeiro,23.31S,42.82W
1998-10-01,22.417,Rio De Janeiro,23.31S,42.82W
1998-11-01,21.967,Rio De Janeiro,23.31S,42.82W
1998-12-01,25.465,Rio De Janeiro,23.31S,42.82W
1999-01-01,26.638,Rio De Janeiro,23.31S,42.82W
1999-02-01,27.539,Rio De Janeiro,23.31S,42.82W
1999-03-01,26.982,Rio De Janeiro,23.31S,42.82W
1999-04-01,25.041,Rio De Janeiro,23.31S,42.82W
1999-05-01,23.774,Rio De Janeiro,23.31S,42.82W
1999-06-01,23.23,Rio De Janeiro,23.31S,42.82W
1999-07-01,23.394,Rio De Janeiro,23.31S,42.82W
1999-08-01,22.032,Rio De Janeiro,23.31S,42.82W
1999-09-01,22.742,Rio De Janeiro,23.31S,42.82W
1999-10-01,20.758,Rio De Janeiro,23.31S,42.82W
1999-11-01,21.659,Rio De Janeiro,23.31S,42.82W
1999-12-01,24.318,Rio De Janeiro,23.31S,42.82W
2000-01-01,25.974,Rio De Janeiro,23.31S,42.82W
2000-02-01,26.699,Rio De Janeiro,23.31S,42.82W
2000-03-01,26.27,Rio De Janeiro,23.31S,42.82W
2000-04-01,25.75,Rio De Janeiro,23.31S,42.82W
2000-05-01,24.356,Rio De Janeiro,23.31S,42.82W
2000-06-01,24.059,Rio De Janeiro,23.31S,42.82W
2000-07-01,22.049,Rio De Janeiro,23.31S,42.82W
2000-08-01,22.447,Rio De Janeiro,23.31S,42.82W
2000-09-01,22.099,Rio De Janeiro,23.31S,42.82W
2000-10-01,23.844,Rio De Janeiro,23.31S,42.82W
2000-11-01,23.601,Rio De Janeiro,23.31S,42.82W
2000-12-01,25.209,Rio De Janeiro,23.31S,42.82W
2001-01-01,26.852,Rio De Janeiro,23.31S,42.82W
2001-02-01,27.992,Rio De Janeiro,23.31S,42.82W
2001-03-01,27.559,Rio De Janeiro,23.31S,42.82W
2001-04-01,27.281,Rio De Janeiro,23.31S,42.82W
2001-05-01,24.784,Rio De Janeiro,23.31S,42.82W
2001-06-01,24.773,Rio De Janeiro,23.31S,42.82W
2001-07-01,23.822,Rio De Janeiro,23.31S,42.82W
2001-08-01,23.598,Rio De Janeiro,23.31S,42.82W
2001-09-01,22.412,Rio De Janeiro,23.31S,42.82W
2001-10-01,22.259,Rio De Janeiro,23.31S,42.82W
2001-11-01,23.689,Rio De Janeiro,23.31S,42.82W
2001-12-01,24.848,Rio De Janeiro,23.31S,42.82W
2002-01-01,26.016,Rio De Janeiro,23.31S,42.82W
2002-02-01,26.14,Rio De Janeiro,23.31S,42.82W
2002-03-01,27.786,Rio De Janeiro,23.31S,42.82W
2002-04-01,26.73,Rio De Janeiro,23.31S,42.82W
2002-05-01,25.657,Rio De Janeiro,23.31S,42.82W
2002-06-01,25.293,Rio De Janeiro,23.31S,42.82W
2002-07-01,23.677,Rio De Janeiro,23.31S,42.82W
2002-08-01,24.605,Rio De Janeiro,23.31S,42.82W
2002-09-01,21.845,Rio De Janeiro,23.31S,42.82W
2002-10-01,24.344,Rio De Janeiro,23.31S,42.82W
2002-11-01,24.511,Rio De Janeiro,23.31S,42.82W
2002-12-01,25.516,Rio De Janeiro,23.31S,42.82W
2003-01-01,26.499,Rio De Janeiro,23.31S,42.82W
2003-02-01,28.359,Rio De Janeiro,23.31S,42.82W
2003-03-01,27.262,Rio De Janeiro,23.31S,42.82W
2003-04-01,26.418,Rio De Janeiro,23.31S,42.82W
2003-05-01,24.68,Rio De Janeiro,23.31S,42.82W
2003-06-01,25.092,Rio De Janeiro,23.31S,42.82W
2003-07-01,23.82,Rio De Janeiro,23.31S,42.82W
2003-08-01,22.388,Rio De Janeiro,23.31S,42.82W
2003-09-01,22.112,Rio De Janeiro,23.31S,42.82W
2003-10-01,22.725,Rio De Janeiro,23.31S,42.82W
2003-11-01,24.077,Rio De Janeiro,23.31S,42.82W
2003-12-01,25.32,Rio De Janeiro,23.31S,42.82W
2004-01-01,25.435,Rio De Janeiro,23.31S,42.82W
2004-02-01,26.005,Rio De Janeiro,23.31S,42.82W
2004-03-01,26.127,Rio De Janeiro,23.31S,42.82W
2004-04-01,25.958,Rio De Janeiro,23.31S,42.82W
2004-05-01,24.307,Rio De Janeiro,23.31S,42.82W
2004-06-01,23.682,Rio De Janeiro,23.31S,42.82W
2004-07-01,22.823,Rio De Janeiro,23.31S,42.82W
2004-08-01,22.428,Rio De Janeiro,23.31S,42.82W
2004-09-01,23.508,Rio De Janeiro,23.31S,42.82W
2004-10-01,22.337,Rio De Janeiro,23.31S,42.82W
2004-11-01,23.72,Rio De Janeiro,23.31S,42.82W
2004-12-01,24.529,Rio De Janeiro,23.31S,42.82W
2005-01-01,26.171,Rio De Janeiro,23.31S,42.82W
2005-02-01,26.358,Rio De Janeiro,23.31S,42.82W
2005-03-01,26.891,Rio De Janeiro,23.31S,42.82W
2005-04-01,26.701,Rio De Janeiro,23.31S,42.82W
2005-05-01,25.482,Rio De Janeiro,23.31S,42.82W
2005-06-01,24.821,Rio De Janeiro,23.31S,42.82W
2005-07-01,23.119,Rio De Janeiro,23.31S,42.82W
2005-08-01,24.163,Rio De Janeiro,23.31S,42.82W
2005-09-01,22.337,Rio De Janeiro,23.31S,42.82W
2005-10-01,23.982,Rio De Janeiro,23.31S,42.82W
2005-11-01,23.235,Rio De Janeiro,23.31S,42.82W
2005-12-01,24.255,Rio De Janeiro,23.31S,42.82W
2006-01-01,26.668,Rio De Janeiro,23.31S,42.82W
2006-02-01,27.558,Rio De Janeiro,23.31S,42.82W
2006-03-01,27.148,Rio De Janeiro,23.31S,42.82W
2006-04-01,25.577,Rio De Janeiro,23.31S,42.82W
2006-05-01,23.71,Rio De Janeiro,23.31S,42.82W
2006-06-01,23.722,Rio De Janeiro,23.31S,42.82W
2006-07-01,23.426,Rio De Janeiro,23.31S,42.82W
2006-08-01,23.607,Rio De Janeiro,23.31S,42.82W
2006-09-01,22.263,Rio De Janeiro,23.31S,42.82W
2006-10-01,22.646,Rio De Janeiro,23.31S,42.82W
2006-11-01,23.335,Rio De Janeiro,23.31S,42.82W
2006-12-01,25.203,Rio De Janeiro,23.31S,42.82W
2007-01-01,25.718,Rio De Janeiro,23.31S,42.82W
2007-02-01,26.869,Rio De Janeiro,23.31S,42.82W
2007-03-01,27.621,Rio De Janeiro,23.31S,42.82W
2007-04-01,26.395,Rio De Janeiro,23.31S,42.82W
2007-05-01,24.263,Rio De Janeiro,23.31S,42.82W
2007-06-01,24.484,Rio De Janeiro,23.31S,42.82W
2007-07-01,23.257,Rio De Janeiro,23.31S,42.82W
2007-08-01,23.106,Rio De Janeiro,23.31S,42.82W
2007-09-01,23.265,Rio De Janeiro,23.31S,42.82W
2007-10-01,23.444,Rio De Janeiro,23.31S,42.82W
2007-11-01,23.516,Rio De Janeiro,23.31S,42.82W
2007-12-01,25.363,Rio De Janeiro,23.31S,42.82W
2008-01-01,25.257,Rio De Janeiro,23.31S,42.82W
2008-02-01,26.362,Rio De Janeiro,23.31S,42.82W
2008-03-01,26.631,Rio De Janeiro,23.31S,42.82W
2008-04-01,25.793,Rio De Janeiro,23.31S,42.82W
2008-05-01,24.031,Rio De Janeiro,23.31S,42.82W
2008-06-01,23.713,Rio De Janeiro,23.31S,42.82W
2008-07-01,23.361,Rio De Janeiro,23.31S,42.82W
2008-08-01,23.855,Rio De Janeiro,23.31S,42.82W
2008-09-01,22.045,Rio De Janeiro,23.31S,42.82W
2008-10-01,23.207,Rio De Janeiro,23.31S,42.82W
2008-11-01,23.028,Rio De Janeiro,23.31S,42.82W
2008-12-01,23.841,Rio De Janeiro,23.31S,42.82W
2009-01-01,25.886,Rio De Janeiro,23.31S,42.82W
2009-02-01,27.465,Rio De Janeiro,23.31S,42.82W
2009-03-01,27.206,Rio De Janeiro,23.31S,42.82W
2009-04-01,25.271,Rio De Janeiro,23.31S,42.82W
2009-05-01,24.942,Rio De Janeiro,23.31S,42.82W
2009-06-01,23.182,Rio De Janeiro,23.31S,42.82W
2009-07-01,23.544,Rio De Janeiro,23.31S,42.82W
2009-08-01,23.321,Rio De Janeiro,23.31S,42.82W
2009-09-01,23.896,Rio De Janeiro,23.31S,42.82W
2009-10-01,23.149,Rio De Janeiro,23.31S,42.82W
2009-11-01,26.381,Rio De Janeiro,23.31S,42.82W
2009-12-01,25.56,Rio De Janeiro,23.31S,42.82W
2010-01-01,27.877,Rio De Janeiro,23.31S,42.82W
2010-02-01,28.849,Rio De Janeiro,23.31S,42.82W
2010-03-01,27.396,Rio De Janeiro,23.31S,42.82W
2010-04-01,25.724,Rio De Janeiro,23.31S,42.82W
2010-05-01,24.838,Rio De Janeiro,23.31S,42.82W
2010-06-01,23.085,Rio De Janeiro,23.31S,42.82W
2010-07-01,24.229,Rio De Janeiro,23.31S,42.82W
2010-08-01,22.677,Rio De Janeiro,23.31S,42.82W
2010-09-01,23.066,Rio De Janeiro,23.31S,42.82W
2010-10-01,22.315,Rio De Janeiro,23.31S,42.82W
2010-11-01,23.529,Rio De Janeiro,23.31S,42.82W
2010-12-01,25.848,Rio De Janeiro,23.31S,42.82W
2011-01-01,27.229,Rio De Janeiro,23.31S,42.82W
2011-02-01,28.146,Rio De Janeiro,23.31S,42.82W
2011-03-01,25.967,Rio De Janeiro,23.31S,42.82W
2011-04-01,26.131,Rio De Janeiro,23.31S,42.82W
2011-05-01,23.752,Rio De Janeiro,23.31S,42.82W
2011-06-01,23.044,Rio De Janeiro,23.31S,42.82W
2011-07-01,23.136,Rio De Janeiro,23.31S,42.82W
2011-08-01,23.325,Rio De Janeiro,23.31S,42.82W
2011-09-01,21.9,Rio De Janeiro,23.31S,42.82W
2011-10-01,22.627,Rio De Janeiro,23.31S,42.82W
2011-11-01,22.294,Rio De Janeiro,23.31S,42.82W
2011-12-01,24.287,Rio De Janeiro,23.31S,42.82W
2012-01-01,25.081,Rio De Janeiro,23.31S,42.82W
2012-02-01,27.449,Rio De Janeiro,23.31S,42.82W
2012-03-01,26.717,Rio De Janeiro,23.31S,42.82W
2012-04-01,26.042,Rio De Janeiro,23.31S,42.82W
2012-05-01,24.023,Rio De Janeiro,23.31S,42.82W
2012-06-01,24.865,Rio De Janeiro,23.31S,42.82W
2012-07-01,23.735,Rio De Janeiro,23.31S,42.82W
2012-08-01,23.517,Rio De Janeiro,23.31S,42.82W
2012-09-01,23.186,Rio De Janeiro,23.31S,42.82W
2012-10-01,23.588,Rio De Janeiro,23.31S,42.82W
2012-11-01,23.807,Rio De Janeiro,23.31S,42.82W
2012-12-01,26.051,Rio De Janeiro,23.31S,42.82W
2013-01-01,26.009,Rio De Janeiro,23.31S,42.82W
2013-02-01,27.19,Rio De Janeiro,23.31S,42.82W
2013-03-01,26.859,Rio De Janeiro,23.31S,42.82W
2013-04-01,25.357,Rio De Janeiro,23.31S,42.82W
2013-05-01,24.443,Rio De Janeiro,23.31S,42.82W
2013-06-01,24.703,Rio De Janeiro,23.31S,42.82W
2013-07-01,23.768,Rio De Janeiro,23.31S,42.82W
2013-08-01,23.175,Rio De Janeiro,23.31S,42.82W
2013-09-01,,Rio De Janeiro,23.31S,42.82W
1843-01-01,14.579,Riyadh,24.92N,46.11E
1843-02-01,17.091,Riyadh,24.92N,46.11E
1843-03-01,19.965,Riyadh,24.92N,46.11E
1843-04-01,24.726,Riyadh,24.92N,46.11E
1843-05-01,29.409,Riyadh,24.92N,46.11E
1843-06-01,32.972,Riyadh,24.92N,46.11E
1843-07-01,35.17,Riyadh,24.92N,46.11E
1843-08-01,34.151,Riyadh,24.92N,46.11E
1843-09-01,30.858,Riyadh,24.92N,46.11E
1843-10-01,,Riyadh,24.92N,46.11E
1843-11-01,18.976,Riyadh,24.92N,46.11E
1843-12-01,14.279,Riyadh,24.92N,46.11E
1844-01-01,13.771,Riyadh,24.92N,46.11E
1844-02-01,15.491,Riyadh,24.92N,46.11E
1844-03-01,,Riyadh,24.92N,46.11E
1844-04-01,,Riyadh,24.92N,46.11E
1844-05-01,,Riyadh,24.92N,46.11E
1844-06-01,,Riyadh,24.92N,46.11E
1844-07-01,,Riyadh,24.92N,46.11E
1844-08-01,,Riyadh,24.92N,46.11E
1844-09-01,,Riyadh,24.92N,46.11E
1844-10-01,,Riyadh,24.92N,46.11E
1844-11-01,18.702,Riyadh,24.92N,46.11E
1844-12-01,13.851,Riyadh,24.92N,46.11E
1845-01-01,12.494,Riyadh,24.92N,46.11E
1845-02-01,15.937,Riyadh,24.92N,46.11E
1845-03-01,20.694,Riyadh,24.92N,46.11E
1845-04-01,24.929,Riyadh,24.92N,46.11E
1845-05-01,30.05,Riyadh,24.92N,46.11E
1845-06-01,,Riyadh,24.92N,46.11E
1845-07-01,,Riyadh,24.92N,46.11E
1845-08-01,,Riyadh,24.92N,46.11E
1845-09-01,,Riyadh,24.92N,46.11E
1845-10-01,,Riyadh,24.92N,46.11E
1845-11-01,,Riyadh,24.92N,46.11E
1845-12-01,,Riyadh,24.92N,46.11E
1846-01-01,,Riyadh,24.92N,46.11E
1846-02-01,,Riyadh,24.92N,46.11E
1846-03-01,,Riyadh,24.92N,46.11E
1846-04-01,,Riyadh,24.92N,46.11E
1846-05-01,,Riyadh,24.92N,46.11E
1846-06-01,,Riyadh,24.92N,46.11E
1846-07-01,,Riyadh,24.92N,46.11E
1846-08-01,,Riyadh,24.92N,46.11E
1846-09-01,,Riyadh,24.92N,46.11E
1846-10-01,,Riyadh,24.92N,46.11E
1846-11-01,,Riyadh,24.92N,46.11E
1846-12-01,,Riyadh,24.92N,46.11E
1847-01-01,,Riyadh,24.92N,46.11E
1847-02-01,,Riyadh,24.92N,46.11E
1847-03-01,,Riyadh,24.92N,46.11E
1847-04-01,,Riyadh,24.92N,46.11E
1847-05-01,,Riyadh,24.92N,46.11E
1847-06-01,,Riyadh,24.92N,46.11E
1847-07-01,,Riyadh,24.92N,46.11E
1847-08-01,,Riyadh,24.92N,46.11E
1847-09-01,,Riyadh,24.92N,46.11E
1847-10-01,,Riyadh,24.92N,46.11E
1847-11-01,,Riyadh,24.92N,46.11E
1847-12-01,,Riyadh,24.92N,46.11E
1848-01-01,12.875,Riyadh,24.92N,46.11E
1848-02-01,15.959,Riyadh,24.92N,46.11E
1848-03-01,19.498,Riyadh,24.92N,46.11E
1848-04-01,24.233,Riyadh,24.92N,46.11E
1848-05-01,29.832,Riyadh,24.92N,46.11E
1848-06-01,33.377,Riyadh,24.92N,46.11E
1848-07-01,35.05,Riyadh,24.92N,46.11E
1848-08-01,34.045,Riyadh,24.92N,46.11E
1848-09-01,30.618,Riyadh,24.92N,46.11E
1848-10-01,25.993,Riyadh,24.92N,46.11E
1848-11-01,19.851,Riyadh,24.92N,46.11E
1848-12-01,13.378,Riyadh,24.92N,46.11E
1849-01-01,13.439,Riyadh,24.92N,46.11E
1849-02-01,15.314,Riyadh,24.92N,46.11E
1849-03-01,19.939,Riyadh,24.92N,46.11E
1849-04-01,24.869,Riyadh,24.92N,46.11E
1849-05-01,29.754,Riyadh,24.92N,46.11E
1849-06-01,33.422,Riyadh,24.92N,46.11E
1849-07-01,34.763,Riyadh,24.92N,46.11E
1849-08-01,34.13,Riyadh,24.92N,46.11E
1849-09-01,31.23,Riyadh,24.92N,46.11E
1849-10-01,26.332,Riyadh,24.92N,46.11E
1849-11-01,19.816,Riyadh,24.92N,46.11E
1849-12-01,14.547,Riyadh,24.92N,46.11E
1850-01-01,13.176,Riyadh,24.92N,46.11E
1850-02-01,15.474,Riyadh,24.92N,46.11E
1850-03-01,19.609,Riyadh,24.92N,46.11E
1850-04-01,24.092,Riyadh,24.92N,46.11E
1850-05-01,28.653,Riyadh,24.92N,46.11E
1850-06-01,32.758,Riyadh,24.92N,46.11E
1850-07-01,35.287,Riyadh,24.92N,46.11E
1850-08-01,34.135,Riyadh,24.92N,46.11E
1850-09-01,31.129,Riyadh,24.92N,46.11E
1850-10-01,25.669,Riyadh,24.92N,46.11E
1850-11-01,18.504,Riyadh,24.92N,46.11E
1850-12-01,13.583,Riyadh,24.92N,46.11E
1851-01-01,13.833,Riyadh,24.92N,46.11E
1851-02-01,15.467,Riyadh,24.92N,46.11E
1851-03-01,19.539,Riyadh,24.92N,46.11E
1851-04-01,24.61,Riyadh,24.92N,46.11E
1851-05-01,31.66,Riyadh,24.92N,46.11E
1851-06-01,34.238,Riyadh,24.92N,46.11E
1851-07-01,35.448,Riyadh,24.92N,46.11E
1851-08-01,35.004,Riyadh,24.92N,46.11E
1851-09-01,31.601,Riyadh,24.92N,46.11E
1851-10-01,25.895,Riyadh,24.92N,46.11E
1851-11-01,18.941,Riyadh,24.92N,46.11E
1851-12-01,14.142,Riyadh,24.92N,46.11E
1852-01-01,13.432,Riyadh,24.92N,46.11E
1852-02-01,15.531,Riyadh,24.92N,46.11E
1852-03-01,19.321,Riyadh,24.92N,46.11E
1852-04-01,24.926,Riyadh,24.92N,46.11E
1852-05-01,30.411,Riyadh,24.92N,46.11E
1852-06-01,33.583,Riyadh,24.92N,46.11E
1852-07-01,35.23,Riyadh,24.92N,46.11E
1852-08-01,34.013,Riyadh,24.92N,46.11E
1852-09-01,31.317,Riyadh,24.92N,46.11E
1852-10-01,26.692,Riyadh,24.92N,46.11E
1852-11-01,18.849,Riyadh,24.92N,46.11E
1852-12-01,14.883,Riyadh,24.92N,46.11E
1853-01-01,12.85,Riyadh,24.92N,46.11E
1853-02-01,15.312,Riyadh,24.92N,46.11E
1853-03-01,19.574,Riyadh,24.92N,46.11E
1853-04-01,24.935,Riyadh,24.92N,46.11E
1853-05-01,30.195,Riyadh,24.92N,46.11E
1853-06-01,33.988,Riyadh,24.92N,46.11E
1853-07-01,35.413,Riyadh,24.92N,46.11E
1853-08-01,34.892,Riyadh,24.92N,46.11E
1853-09-01,31.541,Riyadh,24.92N,46.11E
1853-10-01,26.003,Riyadh,24.92N,46.11E
1853-11-01,19.221,Riyadh,24.92N,46.11E
1853-12-01,15.2,Riyadh,24.92N,46.11E
1854-01-01,13.029,Riyadh,24.92N,46.11E
1854-02-01,14.663,Riyadh,24.92N,46.11E
1854-03-01,18.975,Riyadh,24.92N,46.11E
1854-04-01,23.996,Riyadh,24.92N,46.11E
1854-05-01,30.052,Riyadh,24.92N,46.11E
1854-06-01,33.1,Riyadh,24.92N,46.11E
1854-07-01,34.746,Riyadh,24.92N,46.11E
1854-08-01,34.169,Riyadh,24.92N,46.11E
1854-09-01,31.124,Riyadh,24.92N,46.11E
1854-10-01,27.619,Riyadh,24.92N,46.11E
1854-11-01,19.913,Riyadh,24.92N,46.11E
1854-12-01,15.275,Riyadh,24.92N,46.11E
1855-01-01,13.866,Riyadh,24.92N,46.11E
1855-02-01,16.197,Riyadh,24.92N,46.11E
1855-03-01,20.087,Riyadh,24.92N,46.11E
1855-04-01,25.644,Riyadh,24.92N,46.11E
1855-05-01,30.851,Riyadh,24.92N,46.11E
1855-06-01,33.987,Riyadh,24.92N,46.11E
1855-07-01,34.785,Riyadh,24.92N,46.11E
1855-08-01,34.439,Riyadh,24.92N,46.11E
1855-09-01,30.468,Riyadh,24.92N,46.11E
1855-10-01,25.645,Riyadh,24.92N,46.11E
1855-11-01,18.943,Riyadh,24.92N,46.11E
1855-12-01,14.072,Riyadh,24.92N,46.11E
1856-01-01,13.071,Riyadh,24.92N,46.11E
1856-02-01,14.679,Riyadh,24.92N,46.11E
1856-03-01,18.455,Riyadh,24.92N,46.11E
1856-04-01,24.23,Riyadh,24.92N,46.11E
1856-05-01,30.245,Riyadh,24.92N,46.11E
1856-06-01,34.407,Riyadh,24.92N,46.11E
1856-07-01,35.258,Riyadh,24.92N,46.11E
1856-08-01,34.401,Riyadh,24.92N,46.11E
1856-09-01,31.289,Riyadh,24.92N,46.11E
1856-10-01,25.14,Riyadh,24.92N,46.11E
1856-11-01,19.383,Riyadh,24.92N,46.11E
1856-12-01,14.291,Riyadh,24.92N,46.11E
1857-01-01,13.758,Riyadh,24.92N,46.11E
1857-02-01,14.837,Riyadh,24.92N,46.11E
1857-03-01,18.754,Riyadh,24.92N,46.11E
1857-04-01,23.487,Riyadh,24.92N,46.11E
1857-05-01,29.414,Riyadh,24.92N,46.11E
1857-06-01,33.075,Riyadh,24.92N,46.11E
1857-07-01,34.653,Riyadh,24.92N,46.11E
1857-08-01,33.973,Riyadh,24.92N,46.11E
1857-09-01,31.321,Riyadh,24.92N,46.11E
1857-10-01,25.136,Riyadh,24.92N,46.11E
1857-11-01,18.877,Riyadh,24.92N,46.11E
1857-12-01,13.83,Riyadh,24.92N,46.11E
1858-01-01,13.541,Riyadh,24.92N,46.11E
1858-02-01,15.073,Riyadh,24.92N,46.11E
1858-03-01,20.094,Riyadh,24.92N,46.11E
1858-04-01,25.402,Riyadh,24.92N,46.11E
1858-05-01,30.483,Riyadh,24.92N,46.11E
1858-06-01,34.306,Riyadh,24.92N,46.11E
1858-07-01,34.854,Riyadh,24.92N,46.11E
1858-08-01,34.394,Riyadh,24.92N,46.11E
1858-09-01,30.648,Riyadh,24.92N,46.11E
1858-10-01,26.062,Riyadh,24.92N,46.11E
1858-11-01,21.356,Riyadh,24.92N,46.11E
1858-12-01,13.953,Riyadh,24.92N,46.11E
1859-01-01,12.251,Riyadh,24.92N,46.11E
1859-02-01,14.833,Riyadh,24.92N,46.11E
1859-03-01,20.253,Riyadh,24.92N,46.11E
1859-04-01,25.857,Riyadh,24.92N,46.11E
1859-05-01,31.233,Riyadh,24.92N,46.11E
1859-06-01,34.073,Riyadh,24.92N,46.11E
1859-07-01,34.424,Riyadh,24.92N,46.11E
1859-08-01,34.182,Riyadh,24.92N,46.11E
1859-09-01,31.724,Riyadh,24.92N,46.11E
1859-10-01,26.028,Riyadh,24.92N,46.11E
1859-11-01,19.675,Riyadh,24.92N,46.11E
1859-12-01,14.85,Riyadh,24.92N,46.11E
1860-01-01,13.224,Riyadh,24.92N,46.11E
1860-02-01,15.548,Riyadh,24.92N,46.11E
1860-03-01,18.616,Riyadh,24.92N,46.11E
1860-04-01,25.185,Riyadh,24.92N,46.11E
1860-05-01,30.352,Riyadh,24.92N,46.11E
1860-06-01,34.581,Riyadh,24.92N,46.11E
1860-07-01,35.715,Riyadh,24.92N,46.11E
1860-08-01,34.749,Riyadh,24.92N,46.11E
1860-09-01,32.071,Riyadh,24.92N,46.11E
1860-10-01,26.274,Riyadh,24.92N,46.11E
1860-11-01,19.277,Riyadh,24.92N,46.11E
1860-12-01,13.699,Riyadh,24.92N,46.11E
1861-01-01,12.074,Riyadh,24.92N,46.11E
1861-02-01,13.958,Riyadh,24.92N,46.11E
1861-03-01,19.079,Riyadh,24.92N,46.11E
1861-04-01,24.319,Riyadh,24.92N,46.11E
1861-05-01,29.229,Riyadh,24.92N,46.11E
1861-06-01,33.569,Riyadh,24.92N,46.11E
1861-07-01,34.606,Riyadh,24.92N,46.11E
1861-08-01,34.335,Riyadh,24.92N,46.11E
1861-09-01,30.516,Riyadh,24.92N,46.11E
1861-10-01,25.198,Riyadh,24.92N,46.11E
1861-11-01,19.001,Riyadh,24.92N,46.11E
1861-12-01,13.686,Riyadh,24.92N,46.11E
1862-01-01,11.827,Riyadh,24.92N,46.11E
1862-02-01,14.234,Riyadh,24.92N,46.11E
1862-03-01,19.239,Riyadh,24.92N,46.11E
1862-04-01,24.343,Riyadh,24.92N,46.11E
1862-05-01,30.186,Riyadh,24.92N,46.11E
1862-06-01,33.968,Riyadh,24.92N,46.11E
1862-07-01,34.692,Riyadh,24.92N,46.11E
1862-08-01,33.334,Riyadh,24.92N,46.11E
1862-09-01,29.292,Riyadh,24.92N,46.11E
1862-10-01,23.649,Riyadh,24.92N,46.11E
1862-11-01,17.864,Riyadh,24.92N,46.11E
1862-12-01,12.667,Riyadh,24.92N,46.11E
1863-01-01,12.268,Riyadh,24.92N,46.11E
1863-02-01,13.612,Riyadh,24.92N,46.11E
1863-03-01,19.555,Riyadh,24.92N,46.11E
